file,variable,missing_pct,gapfilled_pct,gapfilling_method,tier
met_insituHT_US-A32_2016-2016.nc,LWdown,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,VPD,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,PSurf,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,Rainf,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,Wind,0.0,29.5,ERA-Interim,heavy
met_insituHT_US-A32_2016-2016.nc,Qair,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,RH,0.0,4.2,ERA-Interim,mild
met_insituHT_US-A32_2016-2016.nc,CO2air,0.0,31.5,observed,heavy
met_insituHT_US-A37_2024-2024.nc,Tair,0.0,9.8,observed,mild
met_insituHT_US-A37_2024-2024.nc,SWdown,0.0,1.7,observed,mild
met_insituHT_US-A37_2024-2024.nc,LWdown,0.0,0.8,observed,mild
met_insituHT_US-A37_2024-2024.nc,VPD,0.0,10.7,observed,medium
met_insituHT_US-A37_2024-2024.nc,PSurf,0.0,9.8,ERA-Interim,mild
met_insituHT_US-A37_2024-2024.nc,Rainf,0.0,0.8,ERA-Interim,mild
met_insituHT_US-A37_2024-2024.nc,Wind,0.0,9.8,ERA-Interim,mild
met_insituHT_US-A37_2024-2024.nc,Qair,0.0,10.7,observed,medium
met_insituHT_US-A37_2024-2024.nc,RH,0.0,10.7,ERA-Interim,medium
met_insituHT_US-A37_2024-2024.nc,CO2air,0.0,10.0,observed,mild
met_insituHT_US-A39_2024-2024.nc,Tair,0.0,1.4,observed,mild
met_insituHT_US-A39_2024-2024.nc,SWdown,0.0,1.7,observed,mild
met_insituHT_US-A39_2024-2024.nc,LWdown,0.0,1.1,observed,mild
met_insituHT_US-A39_2024-2024.nc,VPD,0.0,2.1,observed,mild
met_insituHT_US-A39_2024-2024.nc,PSurf,0.0,1.4,ERA-Interim,mild
met_insituHT_US-A39_2024-2024.nc,Rainf,0.0,0.5,ERA-Interim,mild
met_insituHT_US-A39_2024-2024.nc,Wind,0.0,1.4,ERA-Interim,mild
met_insituHT_US-A39_2024-2024.nc,Qair,0.0,2.1,observed,mild
met_insituHT_US-A39_2024-2024.nc,RH,0.0,2.1,ERA-Interim,mild
met_insituHT_US-A39_2024-2024.nc,CO2air,0.0,1.5,observed,mild
met_insituHT_US-A74_2016-2017.nc,Tair,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,SWdown,0.0,24.3,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,LWdown,0.0,38.5,ERA-Interim,heavy
met_insituHT_US-A74_2016-2017.nc,VPD,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,PSurf,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,Rainf,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,Wind,0.0,23.2,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,Qair,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,RH,0.0,21.5,ERA-Interim,medium
met_insituHT_US-A74_2016-2017.nc,CO2air,0.0,38.3,observed,heavy
met_insituHT_US-ABa_2014-2015.nc,Tair,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,SWdown,0.0,0.7,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,LWdown,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,VPD,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,PSurf,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,Wind,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,Qair,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,RH,0.0,0.4,ERA-Interim,mild
met_insituHT_US-ABa_2014-2015.nc,CO2air,0.0,1.6,observed,mild
met_insituHT_US-ABb_2014-2015.nc,Tair,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,SWdown,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABb_2014-2015.nc,LWdown,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABb_2014-2015.nc,VPD,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,PSurf,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABb_2014-2015.nc,Wind,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,Qair,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,RH,0.0,10.3,ERA-Interim,medium
met_insituHT_US-ABb_2014-2015.nc,CO2air,0.0,11.9,observed,medium
met_insituHT_US-ABc_2014-2014.nc,Tair,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,SWdown,0.0,0.2,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,LWdown,0.0,0.8,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,VPD,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,PSurf,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,Rainf,0.0,0.8,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,Wind,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,Qair,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,RH,0.0,2.0,ERA-Interim,mild
met_insituHT_US-ABc_2014-2014.nc,CO2air,0.0,6.6,observed,mild
met_insituHT_US-ABd_2014-2014.nc,Tair,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,SWdown,0.0,0.7,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,LWdown,0.0,0.9,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,VPD,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,PSurf,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,Wind,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,Qair,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,RH,0.0,1.1,ERA-Interim,mild
met_insituHT_US-ABd_2014-2014.nc,CO2air,0.0,1.3,observed,mild
met_insituHT_US-ABe_2014-2015.nc,Tair,0.0,4.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,SWdown,0.0,0.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ABe_2014-2015.nc,VPD,0.0,4.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,PSurf,0.0,51.0,ERA-Interim,complete
met_insituHT_US-ABe_2014-2015.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ABe_2014-2015.nc,Wind,0.0,4.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,Qair,0.0,4.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,RH,0.0,4.2,ERA-Interim,mild
met_insituHT_US-ABe_2014-2015.nc,CO2air,0.0,7.2,observed,mild
met_insituHT_US-ADR_2012-2016.nc,Tair,0.0,20.9,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,SWdown,0.0,15.3,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ADR_2012-2016.nc,VPD,0.0,23.8,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,PSurf,0.0,80.2,ERA-Interim,complete
met_insituHT_US-ADR_2012-2016.nc,Rainf,0.0,15.4,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,Wind,0.0,20.9,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,Qair,0.0,23.8,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,RH,0.0,23.8,ERA-Interim,medium
met_insituHT_US-ADR_2012-2016.nc,CO2air,0.0,55.3,observed,complete
met_insituHT_US-ALQ_2016-2025.nc,Tair,0.0,38.1,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,SWdown,0.0,17.9,ERA-Interim,medium
met_insituHT_US-ALQ_2016-2025.nc,LWdown,0.0,40.6,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,VPD,0.0,39.1,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,PSurf,0.0,38.6,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,Rainf,0.0,73.0,ERA-Interim,complete
met_insituHT_US-ALQ_2016-2025.nc,Wind,0.0,30.1,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,Qair,0.0,39.1,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,RH,0.0,35.0,ERA-Interim,heavy
met_insituHT_US-ALQ_2016-2025.nc,CO2air,0.0,34.8,observed,heavy
met_insituHT_US-AR1_2010-2012.nc,Tair,0.0,0.2,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,SWdown,0.0,0.7,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,LWdown,0.0,0.2,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,VPD,0.0,6.0,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,PSurf,0.0,0.2,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,Rainf,0.0,0.2,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,Wind,0.0,11.5,ERA-Interim,medium
met_insituHT_US-AR1_2010-2012.nc,Qair,0.0,6.0,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,RH,0.0,6.0,ERA-Interim,mild
met_insituHT_US-AR1_2010-2012.nc,CO2air,0.0,11.8,observed,medium
met_insituHT_US-AR2_2010-2011.nc,Tair,0.0,0.6,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,SWdown,0.0,1.4,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,LWdown,0.0,0.7,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,VPD,0.0,0.7,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,PSurf,0.0,0.6,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,Rainf,0.0,0.6,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,Wind,0.0,6.4,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,Qair,0.0,0.7,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,RH,0.0,0.7,ERA-Interim,mild
met_insituHT_US-AR2_2010-2011.nc,CO2air,0.0,10.9,observed,medium
met_insituHT_US-ARM_2003-2025.nc,Tair,0.0,8.7,observed,mild
met_insituHT_US-ARM_2003-2025.nc,SWdown,0.0,9.4,observed,mild
met_insituHT_US-ARM_2003-2025.nc,LWdown,0.0,23.9,observed,medium
met_insituHT_US-ARM_2003-2025.nc,VPD,0.0,10.1,observed,medium
met_insituHT_US-ARM_2003-2025.nc,PSurf,0.0,5.9,ERA-Interim,mild
met_insituHT_US-ARM_2003-2025.nc,Rainf,0.0,9.7,ERA-Interim,mild
met_insituHT_US-ARM_2003-2025.nc,Wind,0.0,6.5,ERA-Interim,mild
met_insituHT_US-ARM_2003-2025.nc,Qair,0.0,10.1,observed,medium
met_insituHT_US-ARM_2003-2025.nc,RH,0.0,10.0,ERA-Interim,mild
met_insituHT_US-ARM_2003-2025.nc,CO2air,0.0,16.8,observed,medium
met_insituHT_US-ARb_2005-2006.nc,Tair,0.0,17.8,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,SWdown,0.0,18.0,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ARb_2005-2006.nc,VPD,0.0,24.7,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,PSurf,0.0,17.8,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,Rainf,0.0,17.8,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,Wind,0.0,27.2,ERA-Interim,heavy
met_insituHT_US-ARb_2005-2006.nc,Qair,0.0,24.7,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,RH,0.0,24.7,ERA-Interim,medium
met_insituHT_US-ARb_2005-2006.nc,CO2air,0.0,32.0,observed,heavy
met_insituHT_US-ARc_2005-2006.nc,Tair,0.0,17.5,ERA-Interim,medium
met_insituHT_US-ARc_2005-2006.nc,SWdown,0.0,17.7,ERA-Interim,medium
met_insituHT_US-ARc_2005-2006.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ARc_2005-2006.nc,VPD,0.0,25.9,ERA-Interim,heavy
met_insituHT_US-ARc_2005-2006.nc,PSurf,0.0,17.5,ERA-Interim,medium
met_insituHT_US-ARc_2005-2006.nc,Rainf,0.0,17.5,ERA-Interim,medium
met_insituHT_US-ARc_2005-2006.nc,Wind,0.0,22.9,ERA-Interim,medium
met_insituHT_US-ARc_2005-2006.nc,Qair,0.0,25.9,ERA-Interim,heavy
met_insituHT_US-ARc_2005-2006.nc,RH,0.0,25.9,ERA-Interim,heavy
met_insituHT_US-ARc_2005-2006.nc,CO2air,0.0,28.4,observed,heavy
met_insituHT_US-ASH_2016-2016.nc,Tair,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,SWdown,0.0,78.0,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,VPD,0.0,75.2,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,PSurf,0.0,75.0,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,Wind,0.0,75.2,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,Qair,0.0,75.2,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,RH,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASH_2016-2016.nc,CO2air,0.0,77.9,observed,complete
met_insituHT_US-ASM_2016-2016.nc,Tair,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,SWdown,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,VPD,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,PSurf,0.0,74.9,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,Wind,0.0,75.2,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,Qair,0.0,75.1,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,RH,0.0,74.9,ERA-Interim,complete
met_insituHT_US-ASM_2016-2016.nc,CO2air,0.0,75.0,observed,complete
met_insituHT_US-Akn_2016-2021.nc,Tair,0.0,19.0,ERA-Interim,medium
met_insituHT_US-Akn_2016-2021.nc,SWdown,0.0,20.8,ERA-Interim,medium
met_insituHT_US-Akn_2016-2021.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Akn_2016-2021.nc,VPD,0.0,27.4,ERA-Interim,heavy
met_insituHT_US-Akn_2016-2021.nc,PSurf,0.0,19.0,ERA-Interim,medium
met_insituHT_US-Akn_2016-2021.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-Akn_2016-2021.nc,Wind,0.0,19.0,ERA-Interim,medium
met_insituHT_US-Akn_2016-2021.nc,Qair,0.0,27.4,ERA-Interim,heavy
met_insituHT_US-Akn_2016-2021.nc,RH,0.0,27.4,ERA-Interim,heavy
met_insituHT_US-Akn_2016-2021.nc,CO2air,0.0,21.9,observed,medium
met_insituHT_US-Aud_2003-2024.nc,Tair,0.0,2.5,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,SWdown,0.0,2.1,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,LWdown,0.0,2.6,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,VPD,0.0,2.5,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,PSurf,0.0,9.6,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,Rainf,0.0,0.1,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,Wind,0.0,2.4,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,Qair,0.0,2.5,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,RH,0.0,2.4,ERA-Interim,mild
met_insituHT_US-Aud_2003-2024.nc,CO2air,0.0,23.3,observed,medium
met_insituHT_US-BRG_2018-2019.nc,Tair,0.0,25.5,ERA-Interim,heavy
met_insituHT_US-BRG_2018-2019.nc,SWdown,0.0,20.6,ERA-Interim,medium
met_insituHT_US-BRG_2018-2019.nc,LWdown,0.0,21.4,ERA-Interim,medium
met_insituHT_US-BRG_2018-2019.nc,VPD,0.0,25.5,ERA-Interim,heavy
met_insituHT_US-BRG_2018-2019.nc,PSurf,0.0,21.2,ERA-Interim,medium
met_insituHT_US-BRG_2018-2019.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-BRG_2018-2019.nc,Wind,0.0,20.7,ERA-Interim,medium
met_insituHT_US-BRG_2018-2019.nc,Qair,0.0,25.5,ERA-Interim,heavy
met_insituHT_US-BRG_2018-2019.nc,RH,0.0,25.5,ERA-Interim,heavy
met_insituHT_US-BRG_2018-2019.nc,CO2air,0.0,27.3,observed,heavy
met_insituHT_US-BZB_2017-2024.nc,Tair,0.0,2.4,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,SWdown,0.0,4.9,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-BZB_2017-2024.nc,VPD,0.0,2.4,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,PSurf,0.0,18.2,ERA-Interim,medium
met_insituHT_US-BZB_2017-2024.nc,Rainf,0.0,2.3,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,Wind,0.0,7.7,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,Qair,0.0,2.4,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,RH,0.0,2.3,ERA-Interim,mild
met_insituHT_US-BZB_2017-2024.nc,CO2air,0.0,16.5,observed,medium
met_insituHT_US-BZF_2017-2024.nc,Tair,0.0,2.1,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,SWdown,0.0,6.1,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-BZF_2017-2024.nc,VPD,0.0,5.6,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,PSurf,0.0,20.0,ERA-Interim,medium
met_insituHT_US-BZF_2017-2024.nc,Rainf,0.0,2.1,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,Wind,0.0,11.1,ERA-Interim,medium
met_insituHT_US-BZF_2017-2024.nc,Qair,0.0,5.6,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,RH,0.0,5.6,ERA-Interim,mild
met_insituHT_US-BZF_2017-2024.nc,CO2air,0.0,31.3,observed,heavy
met_insituHT_US-BZo_2019-2024.nc,Tair,0.0,8.4,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,SWdown,0.0,7.5,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-BZo_2019-2024.nc,VPD,0.0,8.4,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,PSurf,0.0,10.6,ERA-Interim,medium
met_insituHT_US-BZo_2019-2024.nc,Rainf,0.0,8.4,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,Wind,0.0,24.1,ERA-Interim,medium
met_insituHT_US-BZo_2019-2024.nc,Qair,0.0,8.4,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,RH,0.0,8.4,ERA-Interim,mild
met_insituHT_US-BZo_2019-2024.nc,CO2air,0.0,24.7,observed,medium
met_insituHT_US-Bar_2005-2023.nc,Tair,0.0,1.2,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,SWdown,0.0,0.4,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Bar_2005-2023.nc,VPD,0.0,1.9,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,PSurf,0.0,64.9,ERA-Interim,complete
met_insituHT_US-Bar_2005-2023.nc,Rainf,0.0,0.2,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,Wind,0.0,22.7,ERA-Interim,medium
met_insituHT_US-Bar_2005-2023.nc,Qair,0.0,1.9,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,RH,0.0,0.7,ERA-Interim,mild
met_insituHT_US-Bar_2005-2023.nc,CO2air,0.0,20.3,observed,medium
met_insituHT_US-Bi1_2017-2024.nc,Tair,0.0,2.0,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,SWdown,0.0,0.6,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,LWdown,0.0,0.2,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,VPD,0.0,2.0,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,PSurf,0.0,2.1,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,Rainf,0.0,4.3,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,Wind,0.0,0.1,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,Qair,0.0,2.0,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,RH,0.0,0.8,ERA-Interim,mild
met_insituHT_US-Bi1_2017-2024.nc,CO2air,0.0,10.1,observed,medium
met_insituHT_US-Bi2_2018-2024.nc,Tair,0.0,6.6,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,SWdown,0.0,3.6,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,LWdown,0.0,5.4,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,VPD,0.0,7.0,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,PSurf,0.0,4.9,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,Rainf,0.0,1.8,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,Wind,0.0,3.1,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,Qair,0.0,7.0,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,RH,0.0,5.7,ERA-Interim,mild
met_insituHT_US-Bi2_2018-2024.nc,CO2air,0.0,11.5,observed,medium
met_insituHT_US-CAK_2024-2025.nc,Tair,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,SWdown,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,LWdown,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,VPD,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,PSurf,0.0,58.7,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,Rainf,0.0,60.4,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,Wind,0.0,60.4,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,Qair,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,RH,0.0,58.6,ERA-Interim,complete
met_insituHT_US-CAK_2024-2025.nc,CO2air,0.0,68.6,observed,complete
met_insituHT_US-CF1_2018-2021.nc,Tair,0.0,18.6,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,SWdown,0.0,10.3,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-CF1_2018-2021.nc,VPD,0.0,24.9,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,PSurf,0.0,19.1,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,Rainf,0.0,14.7,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,Wind,0.0,18.9,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,Qair,0.0,24.9,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,RH,0.0,24.9,ERA-Interim,medium
met_insituHT_US-CF1_2018-2021.nc,CO2air,0.0,22.5,observed,medium
met_insituHT_US-CF2_2018-2020.nc,Tair,0.0,16.2,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,SWdown,0.0,10.1,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-CF2_2018-2020.nc,VPD,0.0,25.0,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,PSurf,0.0,16.3,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,Rainf,0.0,14.7,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,Wind,0.0,17.0,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,Qair,0.0,25.0,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,RH,0.0,25.0,ERA-Interim,medium
met_insituHT_US-CF2_2018-2020.nc,CO2air,0.0,20.6,observed,medium
met_insituHT_US-CF3_2018-2021.nc,Tair,0.0,38.6,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,SWdown,0.0,28.5,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-CF3_2018-2021.nc,VPD,0.0,43.9,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,PSurf,0.0,38.7,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,Rainf,0.0,23.3,ERA-Interim,medium
met_insituHT_US-CF3_2018-2021.nc,Wind,0.0,39.1,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,Qair,0.0,43.9,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,RH,0.0,43.9,ERA-Interim,heavy
met_insituHT_US-CF3_2018-2021.nc,CO2air,0.0,43.0,observed,heavy
met_insituHT_US-CF4_2018-2021.nc,Tair,0.0,34.3,ERA-Interim,heavy
met_insituHT_US-CF4_2018-2021.nc,SWdown,0.0,24.0,ERA-Interim,medium
met_insituHT_US-CF4_2018-2021.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-CF4_2018-2021.nc,VPD,0.0,40.5,ERA-Interim,heavy
